date,유종,국내유가_원L,적정가격_미정책_원L,적정범위_미정책_하한_원L,적정범위_미정책_상한_원L,적정가격_정책적용_원L,적정범위_정책적용_하한_원L,적정범위_정책적용_상한_원L,정책효과_원L,미정책_vs_pred_gross_diff_원L,pred_gross,band_low,band_high,기준유류세_exVAT_원L,정책감면액_exVAT_원L,정책감면액_VAT포함참고_원L,정책적용_시프트_원L,유류세정책명,유류세인하율_pct,유류세정책_적용여부,최고가격제정책명,정유사공급가격상한_원L,최고가격제_적용여부,최고가격제_수치반영여부,정책적용여부_전체,그래프_핑크기간,정책라벨,selected_model_name,selected_band_coverage,fair_retail_direct,retail_gap_원L,미정책_valid,미정책_inside,미정책_above,미정책_below,정책적용_valid,정책적용_inside,정책적용_above,정책적용_below
2012-03-30,휘발유,2046.02,2059.2845185769806,2044.000912566204,2067.8120646019456,2059.2845185769806,2044.000912566204,2067.8120646019456,0.0,0.0,2059.2845185769806,2044.000912566204,2067.8120646019456,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2059.2845185769806,-13.264518576980665,True,True,False,False,True,True,False,False
2012-03-31,휘발유,2047.01,2060.4931315479657,2045.2095255371887,2069.0206775729307,2060.4931315479657,2045.2095255371887,2069.0206775729307,0.0,0.0,2060.4931315479657,2045.2095255371887,2069.0206775729307,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2060.4931315479657,-13.48313154796574,True,True,False,False,True,True,False,False
2012-04-01,휘발유,2048.0,2078.532364585269,2063.2487585744925,2087.0599106102345,2078.532364585269,2063.2487585744925,2087.0599106102345,0.0,0.0,2078.532364585269,2063.2487585744925,2087.0599106102345,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2078.532364585269,-30.532364585269534,True,False,False,True,True,False,False,True
2012-04-02,휘발유,2048.62,2077.2331919177955,2061.9495859070184,2085.7607379427604,2077.2331919177955,2061.9495859070184,2085.7607379427604,0.0,0.0,2077.2331919177955,2061.9495859070184,2085.7607379427604,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2077.2331919177955,-28.61319191779557,True,False,False,True,True,False,False,True
2012-04-03,휘발유,2050.73,2077.9176923863884,2062.5027845601303,2086.4298391547386,2077.9176923863884,2062.5027845601303,2086.4298391547386,0.0,0.0,2077.9176923863884,2062.5027845601303,2086.4298391547386,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2077.9176923863884,-27.18769238638833,True,False,False,True,True,False,False,True
2012-04-04,휘발유,2052.28,2079.600432355108,2064.18552452885,2088.112579123458,2079.600432355108,2064.18552452885,2088.112579123458,0.0,0.0,2079.600432355108,2064.18552452885,2088.112579123458,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2079.600432355108,-27.32043235510764,True,False,False,True,True,False,False,True
2012-04-05,휘발유,2053.9,2080.9819649196243,2065.567057093366,2089.4941116879745,2080.9819649196243,2065.567057093366,2089.4941116879745,0.0,0.0,2080.9819649196243,2065.567057093366,2089.4941116879745,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2080.9819649196243,-27.08196491962417,True,False,False,True,True,False,False,True
2012-04-06,휘발유,2055.09,2082.704692982413,2067.2897851561547,2091.216839750763,2082.704692982413,2067.2897851561547,2091.216839750763,0.0,0.0,2082.704692982413,2067.2897851561547,2091.216839750763,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2082.704692982413,-27.614692982412635,True,False,False,True,True,False,False,True
2012-04-07,휘발유,2056.4,2083.853986049716,2068.439078223458,2092.3661328180665,2083.853986049716,2068.439078223458,2092.3661328180665,0.0,0.0,2083.853986049716,2068.439078223458,2092.3661328180665,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2083.853986049716,-27.45398604971615,True,False,False,True,True,False,False,True
2012-04-08,휘발유,2057.02,2084.455689937817,2069.040782111559,2092.9678367061674,2084.455689937817,2069.040782111559,2092.9678367061674,0.0,0.0,2084.455689937817,2069.040782111559,2092.9678367061674,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2084.455689937817,-27.435689937817187,True,False,False,True,True,False,False,True
2012-04-09,휘발유,2057.78,2081.4997726434294,2066.084864817172,2090.01191941178,2081.4997726434294,2066.084864817172,2090.01191941178,0.0,0.0,2081.4997726434294,2066.084864817172,2090.01191941178,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2081.4997726434294,-23.719772643429224,True,False,False,True,True,False,False,True
2012-04-10,휘발유,2058.71,2082.206179198178,2065.893127269971,2090.6988301679803,2082.206179198178,2065.893127269971,2090.6988301679803,0.0,0.0,2082.206179198178,2065.893127269971,2090.6988301679803,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2082.206179198178,-23.496179198177742,True,False,False,True,True,False,False,True
2012-04-11,휘발유,2059.66,2082.958002521191,2066.644950592984,2091.4506534909933,2082.958002521191,2066.644950592984,2091.4506534909933,0.0,0.0,2082.958002521191,2066.644950592984,2091.4506534909933,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2082.958002521191,-23.298002521190934,True,False,False,True,True,False,False,True
2012-04-12,휘발유,2060.26,2083.7543160241853,2067.4412640959786,2092.246966993988,2083.7543160241853,2067.4412640959786,2092.246966993988,0.0,0.0,2083.7543160241853,2067.4412640959786,2092.246966993988,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2083.7543160241853,-23.49431602418508,True,False,False,True,True,False,False,True
2012-04-13,휘발유,2060.61,2084.2489963919006,2067.935944463694,2092.741647361703,2084.2489963919006,2067.935944463694,2092.741647361703,0.0,0.0,2084.2489963919006,2067.935944463694,2092.741647361703,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2084.2489963919006,-23.63899639190049,True,False,False,True,True,False,False,True
2012-04-14,휘발유,2061.35,2084.3188200106424,2068.005768082436,2092.811470980445,2084.3188200106424,2068.005768082436,2092.811470980445,0.0,0.0,2084.3188200106424,2068.005768082436,2092.811470980445,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2084.3188200106424,-22.968820010642503,True,False,False,True,True,False,False,True
2012-04-15,휘발유,2061.83,2084.317029546456,2068.0039776182493,2092.8096805162586,2084.317029546456,2068.0039776182493,2092.8096805162586,0.0,0.0,2084.317029546456,2068.0039776182493,2092.8096805162586,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2084.317029546456,-22.487029546456142,True,False,False,True,True,False,False,True
2012-04-16,휘발유,2062.28,2080.35960623806,2064.046554309853,2088.8522572078627,2080.35960623806,2064.046554309853,2088.8522572078627,0.0,0.0,2080.35960623806,2064.046554309853,2088.8522572078627,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2080.35960623806,-18.079606238060023,True,False,False,True,True,False,False,True
2012-04-17,휘발유,2062.31,2081.1962181999343,2064.413733088257,2089.654980127109,2081.1962181999343,2064.413733088257,2089.654980127109,0.0,0.0,2081.1962181999343,2064.413733088257,2089.654980127109,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2081.1962181999343,-18.88621819993432,True,False,False,True,True,False,False,True
2012-04-18,휘발유,2062.55,2082.9223343649765,2066.139849253299,2091.381096292151,2082.9223343649765,2066.139849253299,2091.381096292151,0.0,0.0,2082.9223343649765,2066.139849253299,2091.381096292151,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2082.9223343649765,-20.37233436497627,True,False,False,True,True,False,False,True
2012-04-19,휘발유,2062.44,2083.220074333391,2066.4375892217136,2091.6788362605657,2083.220074333391,2066.4375892217136,2091.6788362605657,0.0,0.0,2083.220074333391,2066.4375892217136,2091.6788362605657,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2083.220074333391,-20.780074333390985,True,False,False,True,True,False,False,True
2012-04-20,휘발유,2062.39,2083.0569598656493,2066.274474753972,2091.515721792824,2083.0569598656493,2066.274474753972,2091.515721792824,0.0,0.0,2083.0569598656493,2066.274474753972,2091.515721792824,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2083.0569598656493,-20.66695986564946,True,False,False,True,True,False,False,True
2012-04-21,휘발유,2062.37,2082.576165056233,2065.793679944556,2091.034926983408,2082.576165056233,2065.793679944556,2091.034926983408,0.0,0.0,2082.576165056233,2065.793679944556,2091.034926983408,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2082.576165056233,-20.206165056233203,True,False,False,True,True,False,False,True
2012-04-22,휘발유,2062.42,2081.980672799325,2065.198187687647,2090.4394347264997,2081.980672799325,2065.198187687647,2090.4394347264997,0.0,0.0,2081.980672799325,2065.198187687647,2090.4394347264997,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2081.980672799325,-19.560672799324493,True,False,False,True,True,False,False,True
2012-04-23,휘발유,2062.35,2076.4421496133077,2059.65966450163,2084.900911540482,2076.4421496133077,2059.65966450163,2084.900911540482,0.0,0.0,2076.4421496133077,2059.65966450163,2084.900911540482,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2076.4421496133077,-14.092149613307356,True,True,False,False,True,True,False,False
2012-04-24,휘발유,2061.93,2075.836939836371,2058.8508441073877,2084.1900688627925,2075.836939836371,2058.8508441073877,2084.1900688627925,0.0,0.0,2075.836939836371,2058.8508441073877,2084.1900688627925,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2075.836939836371,-13.906939836371292,True,True,False,False,True,True,False,False
2012-04-25,휘발유,2061.06,2074.7370860101287,2057.750990281145,2083.09021503655,2074.7370860101287,2057.750990281145,2083.09021503655,0.0,0.0,2074.7370860101287,2057.750990281145,2083.09021503655,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2074.7370860101287,-13.677086010128733,True,True,False,False,True,True,False,False
2012-04-26,휘발유,2060.52,2073.1478661806964,2056.1617704517125,2081.5009952071177,2073.1478661806964,2056.1617704517125,2081.5009952071177,0.0,0.0,2073.1478661806964,2056.1617704517125,2081.5009952071177,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2073.1478661806964,-12.6278661806964,True,True,False,False,True,True,False,False
2012-04-27,휘발유,2060.14,2071.709538397518,2054.723442668534,2080.0626674239397,2071.709538397518,2054.723442668534,2080.0626674239397,0.0,0.0,2071.709538397518,2054.723442668534,2080.0626674239397,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2071.709538397518,-11.569538397518045,True,True,False,False,True,True,False,False
2012-04-28,휘발유,2059.59,2070.4181328111667,2053.432037082183,2078.771261837588,2070.4181328111667,2053.432037082183,2078.771261837588,0.0,0.0,2070.4181328111667,2053.432037082183,2078.771261837588,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2070.4181328111667,-10.828132811166595,True,True,False,False,True,True,False,False
2012-04-29,휘발유,2059.44,2069.2421528524296,2052.2560571234458,2077.595281878851,2069.2421528524296,2052.2560571234458,2077.595281878851,0.0,0.0,2069.2421528524296,2052.2560571234458,2077.595281878851,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2069.2421528524296,-9.802152852429572,True,True,False,False,True,True,False,False
2012-04-30,휘발유,2059.02,2062.735112154389,2045.7490164254048,2071.08824118081,2062.735112154389,2045.7490164254048,2071.08824118081,0.0,0.0,2062.735112154389,2045.7490164254048,2071.08824118081,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2062.735112154389,-3.715112154388862,True,True,False,False,True,True,False,False
2012-05-01,휘발유,2058.35,2070.816112810636,2053.883181114478,2079.0397562139856,2070.816112810636,2053.883181114478,2079.0397562139856,0.0,0.0,2070.816112810636,2053.883181114478,2079.0397562139856,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2070.816112810636,-12.466112810635876,True,True,False,False,True,True,False,False
2012-05-02,휘발유,2057.68,2069.471844256504,2052.5389125603456,2077.6954876598534,2069.471844256504,2052.5389125603456,2077.6954876598534,0.0,0.0,2069.471844256504,2052.5389125603456,2077.6954876598534,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2069.471844256504,-11.791844256503737,True,True,False,False,True,True,False,False
2012-05-03,휘발유,2056.86,2068.3811172159385,2051.4481855197805,2076.6047606192883,2068.3811172159385,2051.4481855197805,2076.6047606192883,0.0,0.0,2068.3811172159385,2051.4481855197805,2076.6047606192883,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2068.3811172159385,-11.521117215938377,True,True,False,False,True,True,False,False
2012-05-04,휘발유,2056.03,2067.7164352834675,2050.783503587309,2075.9400786868173,2067.7164352834675,2050.783503587309,2075.9400786868173,0.0,0.0,2067.7164352834675,2050.783503587309,2075.9400786868173,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2067.7164352834675,-11.68643528346729,True,True,False,False,True,True,False,False
2012-05-05,휘발유,2055.53,2067.3664547020253,2050.4335230058678,2075.590098105375,2067.3664547020253,2050.4335230058678,2075.590098105375,0.0,0.0,2067.3664547020253,2050.4335230058678,2075.590098105375,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2067.3664547020253,-11.836454702025094,True,True,False,False,True,True,False,False
2012-05-06,휘발유,2055.3,2066.476075583708,2049.54314388755,2074.6997189870576,2066.476075583708,2049.54314388755,2074.6997189870576,0.0,0.0,2066.476075583708,2049.54314388755,2074.6997189870576,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2066.476075583708,-11.176075583707645,True,True,False,False,True,True,False,False
2012-05-07,휘발유,2054.86,2060.752431454192,2043.819499758034,2068.976074857542,2060.752431454192,2043.819499758034,2068.976074857542,0.0,0.0,2060.752431454192,2043.819499758034,2068.976074857542,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2060.752431454192,-5.892431454191865,True,True,False,False,True,True,False,False
2012-05-08,휘발유,2053.52,2058.876052861621,2042.0051033536456,2067.058945154893,2058.876052861621,2042.0051033536456,2067.058945154893,0.0,0.0,2058.876052861621,2042.0051033536456,2067.058945154893,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2058.876052861621,-5.35605286162081,True,True,False,False,True,True,False,False
2012-05-09,휘발유,2052.34,2057.693136778806,2040.8221872708311,2065.876029072079,2057.693136778806,2040.8221872708311,2065.876029072079,0.0,0.0,2057.693136778806,2040.8221872708311,2065.876029072079,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2057.693136778806,-5.353136778805947,True,True,False,False,True,True,False,False
2012-05-10,휘발유,2051.06,2056.529085444444,2039.6581359364684,2064.711977737716,2056.529085444444,2039.6581359364684,2064.711977737716,0.0,0.0,2056.529085444444,2039.6581359364684,2064.711977737716,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2056.529085444444,-5.469085444443408,True,True,False,False,True,True,False,False
2012-05-11,휘발유,2049.3,2055.0255708824025,2038.1546213744275,2063.208463175675,2055.0255708824025,2038.1546213744275,2063.208463175675,0.0,0.0,2055.0255708824025,2038.1546213744275,2063.208463175675,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2055.0255708824025,-5.72557088240228,True,True,False,False,True,True,False,False
2012-05-12,휘발유,2048.09,2052.57647372866,2035.705524220685,2060.7593660219327,2052.57647372866,2035.705524220685,2060.7593660219327,0.0,0.0,2052.57647372866,2035.705524220685,2060.7593660219327,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2052.57647372866,-4.486473728659803,True,True,False,False,True,True,False,False
2012-05-13,휘발유,2047.16,2049.47451698721,2032.603567479235,2057.6574092804826,2049.47451698721,2032.603567479235,2057.6574092804826,0.0,0.0,2049.47451698721,2032.603567479235,2057.6574092804826,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2049.47451698721,-2.3145169872097995,True,True,False,False,True,True,False,False
2012-05-14,휘발유,2046.26,2044.601061825236,2027.7301123172608,2052.7839541185085,2044.601061825236,2027.7301123172608,2052.7839541185085,0.0,0.0,2044.601061825236,2027.7301123172608,2052.7839541185085,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2044.601061825236,1.6589381747642165,True,True,False,False,True,True,False,False
2012-05-15,휘발유,2042.73,2041.864077715708,2025.051952647964,2050.0365057230806,2041.864077715708,2025.051952647964,2050.0365057230806,0.0,0.0,2041.864077715708,2025.051952647964,2050.0365057230806,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2041.864077715708,0.86592228429231,True,True,False,False,True,True,False,False
2012-05-16,휘발유,2039.52,2039.8221535162468,2023.010028448503,2047.99458152362,2039.8221535162468,2023.010028448503,2047.99458152362,0.0,0.0,2039.8221535162468,2023.010028448503,2047.99458152362,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2039.8221535162468,-0.3021535162467899,True,True,False,False,True,True,False,False
2012-05-17,휘발유,2036.4,2037.5512249468584,2020.7390998791143,2045.7236529542315,2037.5512249468584,2020.7390998791143,2045.7236529542315,0.0,0.0,2037.5512249468584,2020.7390998791143,2045.7236529542315,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2037.5512249468584,-1.1512249468585196,True,True,False,False,True,True,False,False
2012-05-18,휘발유,2033.29,2034.8748512711716,2018.0627262034272,2043.047279278544,2034.8748512711716,2018.0627262034272,2043.047279278544,0.0,0.0,2034.8748512711716,2018.0627262034272,2043.047279278544,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2034.8748512711716,-1.5848512711713738,True,True,False,False,True,True,False,False
2012-05-19,휘발유,2030.53,2032.604116773742,2015.7919917059976,2040.7765447811148,2032.604116773742,2015.7919917059976,2040.7765447811148,0.0,0.0,2032.604116773742,2015.7919917059976,2040.7765447811148,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2032.604116773742,-2.0741167737419346,True,True,False,False,True,True,False,False
2012-05-20,휘발유,2029.21,2030.0432549404768,2013.2311298727325,2038.2156829478492,2030.0432549404768,2013.2311298727325,2038.2156829478492,0.0,0.0,2030.0432549404768,2013.2311298727325,2038.2156829478492,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2030.0432549404768,-0.8332549404765359,True,True,False,False,True,True,False,False
2012-05-21,휘발유,2026.89,2026.904326837628,2010.092201769884,2035.076754845001,2026.904326837628,2010.092201769884,2035.076754845001,0.0,0.0,2026.904326837628,2010.092201769884,2035.076754845001,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2026.904326837628,-0.0143268376280047,True,True,False,False,True,True,False,False
2012-05-22,휘발유,2023.18,2023.7490490894768,2006.9583336111,2031.846568968943,2023.7490490894768,2006.9583336111,2031.846568968943,0.0,0.0,2023.7490490894768,2006.9583336111,2031.846568968943,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2023.7490490894768,-0.5690490894771756,True,True,False,False,True,True,False,False
2012-05-23,휘발유,2020.01,2021.4929995136747,2004.7022840352977,2029.5905193931403,2021.4929995136747,2004.7022840352977,2029.5905193931403,0.0,0.0,2021.4929995136747,2004.7022840352977,2029.5905193931403,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2021.4929995136747,-1.482999513674713,True,True,False,False,True,True,False,False
2012-05-24,휘발유,2017.1,2019.5895604256832,2002.7988449473064,2027.687080305149,2019.5895604256832,2002.7988449473064,2027.687080305149,0.0,0.0,2019.5895604256832,2002.7988449473064,2027.687080305149,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2019.5895604256832,-2.489560425683294,True,True,False,False,True,True,False,False
2012-05-25,휘발유,2014.51,2018.814278039376,2002.0235625609987,2026.9117979188416,2018.814278039376,2002.0235625609987,2026.9117979188416,0.0,0.0,2018.814278039376,2002.0235625609987,2026.9117979188416,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2018.814278039376,-4.304278039375731,True,True,False,False,True,True,False,False
2012-05-26,휘발유,2012.39,2017.7954306936908,2001.0047152153136,2025.892950573157,2017.7954306936908,2001.0047152153136,2025.892950573157,0.0,0.0,2017.7954306936908,2001.0047152153136,2025.892950573157,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2017.7954306936908,-5.405430693690732,True,True,False,False,True,True,False,False
2012-05-27,휘발유,2011.42,2015.14680808808,1998.3560926097032,2023.244327967546,2015.14680808808,1998.3560926097032,2023.244327967546,0.0,0.0,2015.14680808808,1998.3560926097032,2023.244327967546,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2015.14680808808,-3.7268080880801335,True,True,False,False,True,True,False,False
2012-05-28,휘발유,2010.65,2011.9581010965624,1995.167385618185,2020.055620976028,2011.9581010965624,1995.167385618185,2020.055620976028,0.0,0.0,2011.9581010965624,1995.167385618185,2020.055620976028,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2011.9581010965624,-1.308101096562268,True,True,False,False,True,True,False,False
2012-05-29,휘발유,2009.05,2009.3118429177352,1992.532344881808,2017.3256226205808,2009.3118429177352,1992.532344881808,2017.3256226205808,0.0,0.0,2009.3118429177352,1992.532344881808,2017.3256226205808,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2009.3118429177352,-0.2618429177352936,True,True,False,False,True,True,False,False
2012-05-30,휘발유,2007.16,2007.4703552706037,1990.690857234676,2015.4841349734488,2007.4703552706037,1990.690857234676,2015.4841349734488,0.0,0.0,2007.4703552706037,1990.690857234676,2015.4841349734488,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2007.4703552706037,-0.3103552706033952,True,True,False,False,True,True,False,False
2012-05-31,휘발유,2005.67,2006.789339429294,1990.0098413933663,2014.8031191321395,2006.789339429294,1990.0098413933663,2014.8031191321395,0.0,0.0,2006.789339429294,1990.0098413933663,2014.8031191321395,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2006.789339429294,-1.1193394292938592,True,True,False,False,True,True,False,False
2012-06-01,휘발유,2002.84,2003.7989696641616,1987.0194716282344,2011.812749367007,2003.7989696641616,1987.0194716282344,2011.812749367007,0.0,0.0,2003.7989696641616,1987.0194716282344,2011.812749367007,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2003.7989696641616,-0.9589696641617138,True,True,False,False,True,True,False,False
2012-06-02,휘발유,2000.72,2004.2837349017104,1987.5042368657828,2012.2975146045555,2004.2837349017104,1987.5042368657828,2012.2975146045555,0.0,0.0,2004.2837349017104,1987.5042368657828,2012.2975146045555,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2004.2837349017104,-3.563734901710177,True,True,False,False,True,True,False,False
2012-06-03,휘발유,1999.62,2003.3994523062247,1986.6199542702975,2011.4132320090705,2003.3994523062247,1986.6199542702975,2011.4132320090705,0.0,0.0,2003.3994523062247,1986.6199542702975,2011.4132320090705,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2003.3994523062247,-3.7794523062252665,True,True,False,False,True,True,False,False
2012-06-04,휘발유,1998.1,2000.4754365228853,1983.695938486958,2008.4892162257308,2000.4754365228853,1983.695938486958,2008.4892162257308,0.0,0.0,2000.4754365228853,1983.695938486958,2008.4892162257308,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,2000.4754365228853,-2.375436522885593,True,True,False,False,True,True,False,False
2012-06-05,휘발유,1995.49,1999.3729058588303,1982.6423799669112,2007.350086891227,1999.3729058588303,1982.6423799669112,2007.350086891227,0.0,0.0,1999.3729058588303,1982.6423799669112,2007.350086891227,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1999.3729058588303,-3.8829058588305534,True,True,False,False,True,True,False,False
2012-06-06,휘발유,1993.23,1999.254326931412,1982.5238010394928,2007.2315079638088,1999.254326931412,1982.5238010394928,2007.2315079638088,0.0,0.0,1999.254326931412,1982.5238010394928,2007.2315079638088,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1999.254326931412,-6.0243269314121335,True,True,False,False,True,True,False,False
2012-06-07,휘발유,1991.54,1998.7680639783105,1982.037538086391,2006.7452450107064,1998.7680639783105,1982.037538086391,2006.7452450107064,0.0,0.0,1998.7680639783105,1982.037538086391,2006.7452450107064,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1998.7680639783105,-7.228063978310274,True,True,False,False,True,True,False,False
2012-06-08,휘발유,1989.34,1998.8140368225709,1982.0835109306515,2006.7912178549675,1998.8140368225709,1982.0835109306515,2006.7912178549675,0.0,0.0,1998.8140368225709,1982.0835109306515,2006.7912178549675,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1998.8140368225709,-9.474036822570952,True,True,False,False,True,True,False,False
2012-06-09,휘발유,1987.85,1998.435269738129,1981.7047438462096,2006.4124507705253,1998.435269738129,1981.7047438462096,2006.4124507705253,0.0,0.0,1998.435269738129,1981.7047438462096,2006.4124507705253,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1998.435269738129,-10.585269738129227,True,True,False,False,True,True,False,False
2012-06-10,휘발유,1987.03,1996.0221011082403,1979.291575216321,2003.9992821406368,1996.0221011082403,1979.291575216321,2003.9992821406368,0.0,0.0,1996.0221011082403,1979.291575216321,2003.9992821406368,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1996.0221011082403,-8.992101108240377,True,True,False,False,True,True,False,False
2012-06-11,휘발유,1985.72,1990.552169229425,1973.8216433375055,1998.5293502618213,1990.552169229425,1973.8216433375055,1998.5293502618213,0.0,0.0,1990.552169229425,1973.8216433375055,1998.5293502618213,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1990.552169229425,-4.832169229425062,True,True,False,False,True,True,False,False
2012-06-12,휘발유,1981.97,1989.6590682549704,1973.1325225149865,1997.5079187932795,1989.6590682549704,1973.1325225149865,1997.5079187932795,0.0,0.0,1989.6590682549704,1973.1325225149865,1997.5079187932795,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1989.6590682549704,-7.689068254970152,True,True,False,False,True,True,False,False
2012-06-13,휘발유,1978.77,1989.37316602444,1972.846620284456,1997.2220165627489,1989.37316602444,1972.846620284456,1997.2220165627489,0.0,0.0,1989.37316602444,1972.846620284456,1997.2220165627489,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1989.37316602444,-10.603166024439815,True,True,False,False,True,True,False,False
2012-06-14,휘발유,1975.58,1987.8391788392976,1971.3126330993136,1995.6880293776069,1987.8391788392976,1971.3126330993136,1995.6880293776069,0.0,0.0,1987.8391788392976,1971.3126330993136,1995.6880293776069,745.89,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1987.8391788392976,-12.259178839297649,True,True,False,False,True,True,False,False
